user_id,group,visit_date,conversion,product_category,product_id,product_name,quantity,discount,total_value,payment_method,shipping_method,region,customer_age,customer_gender,device,session_duration,coupon_used,browser,referral_source,conversion_str,price_knn
552,b,2022-03-04,0,sports,1378,gym_bag,0,0.02,0.0,no_conversion,no_conversion,north,50.0,f,mobile,16,no_conversion,chrome,email,no,179.85
553,b,2022-01-23,0,fashhion,1138,dress,0,0.04,0.0,no_conversion,no_conversion,west,68.0,f,tablet,22,no_conversion,edge,paid,no,182.75
554,b,2022-03-16,0,fashhion,1628,t-shirt,0,0.25,0.0,no_conversion,no_conversion,south,36.0,m,mobile,4,no_conversion,safari,organic,no,128.39
555,b,2022-02-17,0,electronics,1298,laptop,0,0.22,0.0,no_conversion,no_conversion,central,53.0,m,desktop,21,no_conversion,other,organic,no,184.57213775510203
556,a,2022-02-01,0,fashhion,1275,jeans,0,0.2,0.0,no_conversion,no_conversion,east,68.0,f,tablet,27,no_conversion,firefox,social,no,161.44
557,a,2022-02-26,0,toys,1915,doll,0,0.04,0.0,no_conversion,no_conversion,south,23.0,f,mobile,17,no_conversion,other,organic,no,95.02
558,a,2022-02-02,0,fashhion,1788,dress,0,0.19,0.0,no_conversion,no_conversion,north,32.0,f,mobile,29,no_conversion,firefox,email,no,84.05
559,b,2022-01-24,0,sports,1849,football,0,0.23,0.0,no_conversion,no_conversion,east,53.0,f,mobile,4,no_conversion,edge,paid,no,97.47
560,b,2022-02-08,0,beauty,1824,mascara,0,0.26,0.0,no_conversion,no_conversion,west,50.0,m,tablet,29,no_conversion,chrome,organic,no,96.27
561,b,2022-02-03,0,beauty,1177,perfume,0,0.0,0.0,no_conversion,no_conversion,south,41.0,m,mobile,26,no_conversion,chrome,email,no,79.84
562,a,2022-02-25,0,books,1841,science_fiction,0,0.21,0.0,no_conversion,no_conversion,central,44.0,m,mobile,3,no_conversion,edge,paid,no,49.51
563,a,2022-01-28,0,books,1353,science_fiction,0,0.01,0.0,no_conversion,no_conversion,south,66.0,m,desktop,9,no_conversion,firefox,organic,no,25.81
564,a,2022-02-06,0,books,1153,science_fiction,0,0.21,0.0,no_conversion,no_conversion,south,28.0,f,mobile,22,no_conversion,edge,organic,no,8.34
565,a,2022-01-07,0,sports,1925,tennis_racket,0,0.19,0.0,no_conversion,no_conversion,east,66.0,m,tablet,15,no_conversion,firefox,organic,no,293.89
566,b,2022-03-09,0,toys,1200,board_game,0,0.04,0.0,no_conversion,no_conversion,west,40.0,f,desktop,20,no_conversion,edge,paid,no,85.14
567,a,2022-02-06,0,fashhion,1877,sneakers,0,0.23,0.0,no_conversion,no_conversion,west,50.0,f,tablet,3,no_conversion,edge,organic,no,52.09
568,a,2022-02-25,0,sports,1114,tennis_racket,0,0.02,0.0,no_conversion,no_conversion,south,58.0,f,desktop,12,no_conversion,edge,organic,no,274.24
569,b,2022-03-06,0,electronics,1670,smartphone,0,0.25,0.0,no_conversion,no_conversion,west,63.0,f,desktop,15,no_conversion,chrome,email,no,472.53
570,a,2022-03-06,0,beauty,1553,mascara,0,0.08,0.0,no_conversion,no_conversion,east,64.0,m,mobile,29,no_conversion,firefox,email,no,62.8
571,b,2022-02-16,0,books,1758,mystery,0,0.21,0.0,no_conversion,no_conversion,east,46.0,f,tablet,20,no_conversion,edge,email,no,45.79
572,b,2022-01-20,0,home,1067,sofa,0,0.28,0.0,no_conversion,no_conversion,central,48.0,m,mobile,8,no_conversion,other,email,no,288.55
573,a,2022-01-19,0,electronics,1444,laptop,0,0.1,0.0,no_conversion,no_conversion,west,18.0,m,desktop,12,no_conversion,other,organic,no,310.21
574,b,2022-01-29,0,books,1444,mystery,0,0.15,0.0,no_conversion,no_conversion,central,51.0,f,mobile,21,no_conversion,chrome,paid,no,21.61
575,b,2022-03-15,0,toys,1325,doll,0,0.14,0.0,no_conversion,no_conversion,north,35.0,m,desktop,13,no_conversion,safari,organic,no,73.6
576,b,2022-03-01,0,electronics,1845,camera,0,0.05,0.0,no_conversion,no_conversion,east,35.0,other,desktop,15,no_conversion,chrome,social,no,184.57213775510203
577,a,2022-01-18,0,sports,1707,tennis_racket,0,0.18,0.0,no_conversion,no_conversion,south,23.0,f,tablet,11,no_conversion,safari,paid,no,189.36
578,b,2022-02-04,0,fashhion,1601,jeans,0,0.22,0.0,no_conversion,no_conversion,east,69.0,f,tablet,17,no_conversion,chrome,social,no,145.15
579,a,2022-02-12,0,beauty,1622,lotion,0,0.28,0.0,no_conversion,no_conversion,north,57.0,m,tablet,21,no_conversion,other,organic,no,58.14
580,a,2022-01-11,0,toys,1879,doll,0,0.26,0.0,no_conversion,no_conversion,south,18.0,f,tablet,24,no_conversion,edge,paid,no,70.92
581,a,2022-02-18,0,toys,1358,board_game,0,0.15,0.0,no_conversion,no_conversion,west,64.0,m,mobile,27,no_conversion,firefox,paid,no,89.0
582,b,2022-02-07,0,home,1144,sofa,0,0.22,0.0,no_conversion,no_conversion,west,59.0,f,tablet,12,no_conversion,edge,email,no,262.45
583,a,2022-03-05,0,electronics,1274,headphones,0,0.24,0.0,no_conversion,no_conversion,east,47.0,m,tablet,20,no_conversion,other,organic,no,506.33
584,a,2022-03-10,0,home,1508,lamp,0,0.15,0.0,no_conversion,no_conversion,south,21.0,f,tablet,30,no_conversion,firefox,social,no,163.02
585,b,2022-01-08,0,fashhion,1178,sneakers,0,0.03,0.0,no_conversion,no_conversion,south,49.0,m,desktop,18,no_conversion,safari,paid,no,128.76
586,a,2022-02-03,1,books,1752,mystery,3,0.13,116.38,paypal,express,central,27.0,m,desktop,29,yes,safari,paid,yes,44.59
587,a,2022-02-17,0,fashhion,1837,dress,0,0.25,0.0,no_conversion,no_conversion,north,60.0,f,tablet,16,no_conversion,other,email,no,78.44
588,a,2022-02-25,0,books,1830,science_fiction,0,0.18,0.0,no_conversion,no_conversion,west,22.0,m,desktop,3,no_conversion,firefox,paid,no,22.83
589,a,2022-03-17,0,home,1476,sofa,0,0.22,0.0,no_conversion,no_conversion,east,26.0,f,desktop,30,no_conversion,edge,email,no,232.98
590,a,2022-03-06,0,beauty,1842,mascara,0,0.06,0.0,no_conversion,no_conversion,south,22.0,m,mobile,27,no_conversion,other,paid,no,88.51
591,a,2022-01-31,0,fashhion,1975,dress,0,0.29,0.0,no_conversion,no_conversion,west,42.0,m,desktop,9,no_conversion,safari,paid,no,61.11
592,b,2022-01-04,0,home,1413,sofa,0,0.12,0.0,no_conversion,no_conversion,east,52.0,f,mobile,30,no_conversion,other,organic,no,420.0
593,a,2022-02-19,0,electronics,1152,laptop,0,0.2,0.0,no_conversion,no_conversion,west,44.0,m,desktop,7,no_conversion,edge,paid,no,436.48
594,a,2022-03-10,0,home,1103,table,0,0.01,0.0,no_conversion,no_conversion,east,21.0,m,tablet,19,no_conversion,chrome,email,no,367.41
595,b,2022-01-30,0,home,1074,lamp,0,0.04,0.0,no_conversion,no_conversion,west,27.0,f,desktop,5,no_conversion,chrome,email,no,280.95
596,a,2022-03-29,0,sports,1127,football,0,0.23,0.0,no_conversion,no_conversion,central,56.0,m,desktop,19,no_conversion,edge,email,no,188.19
597,b,2022-02-28,0,fashhion,1710,jeans,0,0.29,0.0,no_conversion,no_conversion,north,50.0,m,mobile,10,no_conversion,firefox,social,no,52.33
598,a,2022-03-08,1,beauty,1665,mascara,5,0.1,508.05,cash_on_delivery,same_day,west,55.0,m,tablet,20,no,other,paid,yes,112.9
599,a,2022-03-16,0,beauty,1567,mascara,0,0.01,0.0,no_conversion,no_conversion,north,25.0,m,mobile,12,no_conversion,edge,organic,no,36.41
600,a,2022-02-14,0,sports,1789,tennis_racket,0,0.11,0.0,no_conversion,no_conversion,west,66.0,f,tablet,8,no_conversion,chrome,organic,no,60.64
601,a,2022-01-04,0,books,1344,mystery,0,0.01,0.0,no_conversion,no_conversion,south,41.0,m,tablet,30,no_conversion,safari,social,no,29.6
602,a,2022-01-26,0,toys,1530,action_figure,0,0.06,0.0,no_conversion,no_conversion,central,56.0,f,mobile,3,no_conversion,edge,paid,no,72.38
603,a,2022-01-27,0,books,1158,mystery,0,0.23,0.0,no_conversion,no_conversion,central,50.0,m,desktop,19,no_conversion,edge,email,no,7.25
604,a,2022-02-15,0,beauty,1537,lotion,0,0.28,0.0,no_conversion,no_conversion,north,58.0,m,tablet,27,no_conversion,edge,social,no,19.72
605,a,2022-03-05,0,home,1425,lamp,0,0.03,0.0,no_conversion,no_conversion,south,60.0,m,desktop,11,no_conversion,chrome,social,no,411.21
606,a,2022-02-20,0,sports,1680,tennis_racket,0,0.17,0.0,no_conversion,no_conversion,east,36.0,f,mobile,8,no_conversion,chrome,email,no,248.44
607,a,2022-02-19,0,electronics,1995,headphones,0,0.08,0.0,no_conversion,no_conversion,central,19.0,other,mobile,26,no_conversion,edge,social,no,396.24
608,a,2022-01-06,0,fashhion,1022,jeans,0,0.04,0.0,no_conversion,no_conversion,south,28.0,f,mobile,13,no_conversion,edge,social,no,130.74
609,b,2022-02-28,0,fashhion,1046,t-shirt,0,0.07,0.0,no_conversion,no_conversion,south,52.0,other,mobile,26,no_conversion,firefox,email,no,99.77
610,b,2022-01-15,0,fashhion,1524,sneakers,0,0.17,0.0,no_conversion,no_conversion,north,34.0,m,tablet,23,no_conversion,safari,paid,no,133.89
611,a,2022-01-30,0,home,1728,chair,0,0.02,0.0,no_conversion,no_conversion,south,59.0,m,mobile,23,no_conversion,other,organic,no,438.3
612,b,2022-02-11,0,electronics,1833,headphones,0,0.13,0.0,no_conversion,no_conversion,south,20.0,m,desktop,10,no_conversion,other,organic,no,263.89
613,b,2022-02-06,0,sports,1705,gym_bag,0,0.04,0.0,no_conversion,no_conversion,east,39.0,m,desktop,18,no_conversion,other,email,no,240.06
614,a,2022-02-11,0,sports,1143,football,0,0.08,0.0,no_conversion,no_conversion,north,52.0,m,tablet,12,no_conversion,chrome,email,no,163.12
615,b,2022-02-04,1,fashhion,1584,jeans,5,0.06,571.24,paypal,standard,north,38.0,m,mobile,7,yes,chrome,paid,yes,121.54
616,b,2022-03-28,0,electronics,1667,headphones,0,0.26,0.0,no_conversion,no_conversion,south,42.0,m,tablet,26,no_conversion,firefox,social,no,723.15
617,a,2022-01-06,0,electronics,1588,camera,0,0.21,0.0,no_conversion,no_conversion,east,56.0,m,tablet,11,no_conversion,chrome,paid,no,938.1
618,a,2022-03-09,0,electronics,1418,headphones,0,0.26,0.0,no_conversion,no_conversion,west,19.0,m,tablet,10,no_conversion,edge,social,no,245.38
619,b,2022-01-18,0,beauty,1680,lipstick,0,0.12,0.0,no_conversion,no_conversion,central,18.0,m,mobile,3,no_conversion,safari,social,no,14.13
620,b,2022-03-14,0,beauty,1972,lotion,0,0.09,0.0,no_conversion,no_conversion,north,24.0,f,desktop,30,no_conversion,safari,paid,no,34.96
621,a,2022-01-29,0,fashhion,1798,dress,0,0.11,0.0,no_conversion,no_conversion,east,37.0,m,desktop,7,no_conversion,safari,email,no,197.56
622,a,2022-03-18,0,electronics,1084,smartphone,0,0.01,0.0,no_conversion,no_conversion,east,60.0,f,tablet,29,no_conversion,safari,email,no,772.06
623,a,2022-02-28,0,toys,1415,doll,0,0.22,0.0,no_conversion,no_conversion,south,23.0,f,tablet,4,no_conversion,other,paid,no,63.39
624,a,2022-02-16,0,electronics,1693,laptop,0,0.1,0.0,no_conversion,no_conversion,central,53.0,m,desktop,29,no_conversion,other,social,no,237.63
625,b,2022-01-17,1,sports,1481,running_shoes,4,0.09,973.19,bank_transfer,same_day,north,68.0,m,desktop,8,no,edge,social,yes,267.36
626,a,2022-01-22,0,sports,1455,football,0,0.18,0.0,no_conversion,no_conversion,west,38.0,m,mobile,8,no_conversion,firefox,social,no,249.44
627,a,2022-03-09,0,fashhion,1826,t-shirt,0,0.13,0.0,no_conversion,no_conversion,south,68.0,f,tablet,6,no_conversion,chrome,social,no,139.66
628,b,2022-03-10,0,toys,1296,board_game,0,0.29,0.0,no_conversion,no_conversion,north,63.0,m,mobile,13,no_conversion,chrome,paid,no,37.22
629,a,2022-02-06,0,electronics,1111,headphones,0,0.11,0.0,no_conversion,no_conversion,north,52.0,m,desktop,12,no_conversion,other,organic,no,256.4
630,a,2022-02-18,0,books,1961,science_fiction,0,0.18,0.0,no_conversion,no_conversion,east,53.0,m,desktop,3,no_conversion,safari,email,no,31.1
631,b,2022-01-13,0,toys,1229,doll,0,0.09,0.0,no_conversion,no_conversion,central,25.0,f,desktop,6,no_conversion,edge,email,no,73.37
632,b,2022-02-03,0,fashhion,1095,t-shirt,0,0.3,0.0,no_conversion,no_conversion,west,67.0,m,desktop,22,no_conversion,firefox,organic,no,36.96
633,b,2022-03-27,0,sports,1949,tennis_racket,0,0.13,0.0,no_conversion,no_conversion,central,21.0,f,mobile,19,no_conversion,other,social,no,201.12
634,b,2022-02-22,0,books,1679,science_fiction,0,0.19,0.0,no_conversion,no_conversion,east,60.0,f,desktop,11,no_conversion,edge,organic,no,17.89
635,a,2022-03-28,0,sports,1377,running_shoes,0,0.04,0.0,no_conversion,no_conversion,west,33.0,f,tablet,4,no_conversion,edge,organic,no,236.35
636,a,2022-02-20,0,beauty,1155,lipstick,0,0.22,0.0,no_conversion,no_conversion,west,20.0,f,desktop,15,no_conversion,other,organic,no,184.57213775510203
637,b,2022-01-03,0,fashhion,1420,t-shirt,0,0.08,0.0,no_conversion,no_conversion,south,24.0,f,tablet,2,no_conversion,edge,email,no,43.23
638,a,2022-02-11,0,fashhion,1104,jeans,0,0.13,0.0,no_conversion,no_conversion,west,19.0,f,desktop,15,no_conversion,safari,email,no,114.77
639,a,2022-02-01,0,electronics,1704,smartphone,0,0.26,0.0,no_conversion,no_conversion,north,18.0,f,mobile,17,no_conversion,edge,organic,no,516.59
640,a,2022-02-20,0,electronics,1329,camera,0,0.29,0.0,no_conversion,no_conversion,central,18.0,m,tablet,2,no_conversion,firefox,organic,no,344.28
641,a,2022-03-26,0,beauty,1438,lipstick,0,0.13,0.0,no_conversion,no_conversion,central,55.0,m,mobile,7,no_conversion,edge,organic,no,127.81
642,a,2022-02-15,0,books,1131,novel,0,0.25,0.0,no_conversion,no_conversion,south,68.0,f,desktop,26,no_conversion,chrome,social,no,5.5
643,a,2022-01-21,0,home,1866,chair,0,0.02,0.0,no_conversion,no_conversion,west,24.0,f,mobile,16,no_conversion,edge,social,no,190.46
644,a,2022-02-13,0,toys,1381,board_game,0,0.25,0.0,no_conversion,no_conversion,east,41.0,f,desktop,5,no_conversion,other,social,no,6.2
645,a,2022-01-11,0,home,1137,lamp,0,0.19,0.0,no_conversion,no_conversion,north,22.0,f,mobile,16,no_conversion,chrome,email,no,93.2
646,b,2022-03-09,0,home,1942,sofa,0,0.15,0.0,no_conversion,no_conversion,south,38.0,f,mobile,25,no_conversion,other,paid,no,183.69
647,b,2022-01-01,0,fashhion,1842,dress,0,0.27,0.0,no_conversion,no_conversion,west,45.0,m,tablet,19,no_conversion,firefox,organic,no,29.77
648,b,2022-03-04,0,toys,1269,board_game,0,0.25,0.0,no_conversion,no_conversion,east,35.0,f,desktop,2,no_conversion,safari,organic,no,61.68
649,b,2022-01-24,0,fashhion,1549,dress,0,0.09,0.0,no_conversion,no_conversion,west,41.0,m,mobile,15,no_conversion,firefox,paid,no,35.64
650,a,2022-01-13,0,toys,1395,board_game,0,0.24,0.0,no_conversion,no_conversion,south,49.0,other,desktop,4,no_conversion,chrome,organic,no,71.66
651,a,2022-01-11,0,sports,1556,football,0,0.03,0.0,no_conversion,no_conversion,east,62.0,f,tablet,2,no_conversion,safari,social,no,44.21
652,b,2022-02-20,1,fashhion,1912,dress,5,0.25,115.05,bank_transfer,standard,east,50.0,f,mobile,27,yes,edge,social,yes,30.68
653,b,2022-01-17,0,fashhion,1463,sneakers,0,0.2,0.0,no_conversion,no_conversion,east,27.0,m,desktop,23,no_conversion,chrome,paid,no,74.96
654,b,2022-03-23,0,fashhion,1674,t-shirt,0,0.03,0.0,no_conversion,no_conversion,east,26.0,m,mobile,10,no_conversion,safari,social,no,181.38
655,a,2022-03-27,1,books,1449,science_fiction,1,0.2,27.09,cash_on_delivery,express,west,66.0,m,mobile,22,no,other,paid,yes,33.86
656,a,2022-01-24,1,beauty,1330,perfume,1,0.17,97.79,credit_card,standard,east,50.0,f,mobile,24,yes,safari,social,yes,117.82
657,a,2022-01-19,0,fashhion,1252,sneakers,0,0.18,0.0,no_conversion,no_conversion,west,50.0,f,mobile,29,no_conversion,other,organic,no,45.48
658,a,2022-02-06,0,electronics,1680,camera,0,0.09,0.0,no_conversion,no_conversion,east,24.0,m,tablet,5,no_conversion,other,email,no,867.3
659,b,2022-03-26,0,electronics,1962,smartphone,0,0.08,0.0,no_conversion,no_conversion,east,21.0,f,tablet,18,no_conversion,safari,social,no,206.52
660,b,2022-01-08,0,toys,1284,board_game,0,0.23,0.0,no_conversion,no_conversion,south,45.0,f,desktop,29,no_conversion,firefox,paid,no,25.24
661,a,2022-01-28,0,sports,1273,gym_bag,0,0.08,0.0,no_conversion,no_conversion,west,40.0,m,desktop,4,no_conversion,firefox,email,no,196.34
662,b,2022-01-05,0,beauty,1019,mascara,0,0.13,0.0,no_conversion,no_conversion,west,70.0,m,mobile,1,no_conversion,other,organic,no,62.53
663,b,2022-01-17,0,books,1238,science_fiction,0,0.21,0.0,no_conversion,no_conversion,central,49.0,f,mobile,18,no_conversion,chrome,email,no,49.29
664,a,2022-02-05,1,toys,1269,doll,1,0.02,7.72,paypal,standard,south,61.0,f,mobile,20,yes,safari,paid,yes,7.88
665,a,2022-01-19,0,electronics,1417,headphones,0,0.18,0.0,no_conversion,no_conversion,west,33.0,f,tablet,6,no_conversion,chrome,organic,no,998.88
666,a,2022-03-05,0,beauty,1944,mascara,0,0.18,0.0,no_conversion,no_conversion,south,63.0,f,mobile,20,no_conversion,firefox,organic,no,97.31
667,a,2022-01-11,0,beauty,1309,lotion,0,0.21,0.0,no_conversion,no_conversion,south,27.0,other,desktop,20,no_conversion,chrome,social,no,88.22
668,a,2022-02-23,0,sports,1030,gym_bag,0,0.11,0.0,no_conversion,no_conversion,south,31.0,m,mobile,14,no_conversion,edge,email,no,46.07
669,a,2022-02-14,0,beauty,1825,lipstick,0,0.13,0.0,no_conversion,no_conversion,north,56.0,f,tablet,27,no_conversion,edge,social,no,48.27
670,a,2022-02-16,0,fashhion,1103,dress,0,0.1,0.0,no_conversion,no_conversion,west,53.0,m,mobile,26,no_conversion,firefox,organic,no,186.44
671,a,2022-01-12,0,beauty,1681,perfume,0,0.24,0.0,no_conversion,no_conversion,south,51.0,m,tablet,10,no_conversion,chrome,social,no,59.59
672,b,2022-01-21,0,sports,1185,gym_bag,0,0.04,0.0,no_conversion,no_conversion,north,41.0,m,tablet,18,no_conversion,safari,social,no,208.65
673,a,2022-01-11,0,toys,1127,action_figure,0,0.29,0.0,no_conversion,no_conversion,north,35.0,m,tablet,9,no_conversion,firefox,paid,no,99.95
674,b,2022-01-05,1,sports,1209,football,2,0.19,163.67,bank_transfer,same_day,east,33.0,other,tablet,12,yes,edge,social,yes,101.03
675,a,2022-03-22,0,books,1413,mystery,0,0.27,0.0,no_conversion,no_conversion,east,58.0,f,desktop,10,no_conversion,firefox,organic,no,30.92
676,b,2022-02-25,0,sports,1280,football,0,0.13,0.0,no_conversion,no_conversion,west,54.0,m,tablet,24,no_conversion,chrome,social,no,218.04
677,a,2022-01-20,0,electronics,1958,smartphone,0,0.1,0.0,no_conversion,no_conversion,east,58.0,f,desktop,24,no_conversion,chrome,organic,no,331.7
678,a,2022-02-10,0,fashhion,1252,jeans,0,0.27,0.0,no_conversion,no_conversion,west,42.0,f,desktop,21,no_conversion,chrome,organic,no,46.76
679,b,2022-02-15,0,electronics,1018,headphones,0,0.03,0.0,no_conversion,no_conversion,north,25.0,f,mobile,19,no_conversion,other,paid,no,565.05
680,b,2022-01-12,0,toys,1711,action_figure,0,0.04,0.0,no_conversion,no_conversion,north,41.0,f,mobile,6,no_conversion,chrome,organic,no,41.65
681,b,2022-03-11,0,home,1731,table,0,0.09,0.0,no_conversion,no_conversion,west,37.0,m,tablet,14,no_conversion,edge,organic,no,371.4
682,a,2022-01-17,0,toys,1135,action_figure,0,0.29,0.0,no_conversion,no_conversion,east,65.0,f,mobile,25,no_conversion,edge,paid,no,11.6
683,a,2022-01-19,0,fashhion,1222,sneakers,0,0.19,0.0,no_conversion,no_conversion,east,47.0,f,tablet,8,no_conversion,other,organic,no,194.99
684,b,2022-01-26,0,beauty,1002,lotion,0,0.17,0.0,no_conversion,no_conversion,west,37.0,f,mobile,23,no_conversion,edge,paid,no,12.0
685,b,2022-02-17,0,sports,1962,football,0,0.21,0.0,no_conversion,no_conversion,central,35.0,f,tablet,14,no_conversion,edge,email,no,192.36
686,b,2022-02-21,0,home,1235,table,0,0.13,0.0,no_conversion,no_conversion,east,21.0,f,mobile,11,no_conversion,firefox,email,no,303.18
687,b,2022-03-11,0,fashhion,1853,sneakers,0,0.23,0.0,no_conversion,no_conversion,south,65.0,f,mobile,24,no_conversion,chrome,email,no,44.25
688,a,2022-02-24,0,electronics,1464,headphones,0,0.12,0.0,no_conversion,no_conversion,east,53.0,f,desktop,16,no_conversion,firefox,organic,no,320.73
689,b,2022-03-16,0,sports,1227,running_shoes,0,0.25,0.0,no_conversion,no_conversion,central,23.0,other,mobile,20,no_conversion,firefox,social,no,244.02
690,a,2022-02-02,0,toys,1912,puzzle,0,0.08,0.0,no_conversion,no_conversion,north,20.0,m,mobile,6,no_conversion,edge,paid,no,89.32
691,a,2022-03-03,0,electronics,1653,camera,0,0.08,0.0,no_conversion,no_conversion,north,35.0,m,tablet,15,no_conversion,safari,email,no,426.41
692,a,2022-03-29,0,fashhion,1498,dress,0,0.16,0.0,no_conversion,no_conversion,north,64.0,m,desktop,15,no_conversion,chrome,paid,no,98.83
693,b,2022-01-23,0,fashhion,1520,dress,0,0.13,0.0,no_conversion,no_conversion,east,57.0,f,tablet,14,no_conversion,safari,email,no,83.9
694,a,2022-01-15,0,toys,1701,action_figure,0,0.19,0.0,no_conversion,no_conversion,north,35.0,f,mobile,21,no_conversion,edge,email,no,11.89
695,a,2022-01-27,0,home,1861,chair,0,0.11,0.0,no_conversion,no_conversion,central,40.0,m,tablet,12,no_conversion,other,organic,no,352.94
696,b,2022-03-16,0,toys,1916,board_game,0,0.07,0.0,no_conversion,no_conversion,central,52.0,other,desktop,2,no_conversion,firefox,paid,no,83.39
