User Id,Group,Visit Date,Conversion,Product Category,Product Id,Product Name,Quantity,Price,Discount,Total Value,Payment Method,Shipping Method,Region,Customer Age,Customer Gender,Device,Session Duration,Coupon Used,Browser,Referral Source
663,B,2022-01-17,0,BOOKS,P1238,Science Fiction,0,"49,29","0,21","0,0",,,Central,49.0,F,Mobile,18,,Chrooome,Email
664,A,2022-02-05,1,TOYS,P1269,Doll,1,"7,88","0,02","7,72",PayPal,Standard,South,61.0,F,Mobile,20,Yes,Safaaaaari,PAID
665,A,2022-01-19,0,ELECTRONICS,P1417,Headphones,0,"998,88","0,18","0,0",,,West,33.0,F,TABLET,6,,Chrooome,Organic
666,A,2022-03-05,0,BEAUTY,P1944,Mascara,0,"97,31","0,18","0,0",,,South,63.0,F,Mobile,20,,Firefoxxxxxx,Organic
667,A,2022-01-11,0,BEAUTY,P1309,Lotion,0,"88,22","0,21","0,0",,,South,27.0,Other,Desktop,20,,Chrooome,Social
668,A,2022-02-23,0,SPORTS,P1030,Gym Bag,0,"46,07","0,11","0,0",,,South,31.0,M,Mobile,14,,Eddddge,Email
669,A,2022-02-14,0,BEAUTY,P1825,Lipstick,0,"48,27","0,13","0,0",,,North,56.0,F,TABLET,27,,Eddddge,Social
670,A,2022-02-16,0,FASHHION,P1103,Dress,0,"186,44","0,1","0,0",,,West,53.0,M,Mobile,26,,Firefoxxxxxx,Organic
671,A,2022-01-12,0,BEAUTY,P1681,Perfume,0,"59,59","0,24","0,0",,,South,51.0,M,TABLET,10,,Chrooome,Social
672,B,2022-01-21,0,SPORTS,P1185,Gym Bag,0,"208,65","0,04","0,0",,,North,41.0,M,TABLET,18,,Safaaaaari,Social
673,A,2022-01-11,0,TOYS,P1127,Action Figure,0,"99,95","0,29","0,0",,,North,35.0,M,TABLET,9,,Firefoxxxxxx,PAID
674,B,2022-01-05,1,SPORTS,P1209,Football,2,"101,03","0,19","163,67",Bank Transfer,Same day,East,33.0,Other,TABLET,12,Yes,Eddddge,Social
675,A,2022-03-22,0,BOOKS,P1413,Mystery,0,"30,92","0,27","0,0",,,East,58.0,F,Desktop,10,,Firefoxxxxxx,Organic
676,B,2022-02-25,0,SPORTS,P1280,Football,0,"218,04","0,13","0,0",,,West,54.0,M,TABLET,24,,Chrooome,Social
677,A,2022-01-20,0,ELECTRONICS,P1958,Smartphone,0,"331,7","0,1","0,0",,,East,58.0,F,Desktop,24,,Chrooome,Organic
678,A,2022-02-10,0,FASHHION,P1252,Jeans,0,"46,76","0,27","0,0",,,West,42.0,F,Desktop,21,,Chrooome,Organic
679,B,2022-02-15,0,ELECTRONICS,P1018,Headphones,0,"565,05","0,03","0,0",,,North,25.0,F,Mobile,19,,Ottttther,PAID
680,B,2022-01-12,0,TOYS,P1711,Action Figure,0,"41,65","0,04","0,0",,,North,41.0,F,Mobile,6,,Chrooome,Organic
681,B,2022-03-11,0,HOME,P1731,Table,0,"371,4","0,09","0,0",,,West,37.0,M,TABLET,14,,Eddddge,Organic
682,A,2022-01-17,0,TOYS,P1135,Action Figure,0,"11,6","0,29","0,0",,,East,65.0,F,Mobile,25,,Eddddge,PAID
683,A,2022-01-19,0,FASHHION,P1222,Sneakers,0,"194,99","0,19","0,0",,,East,47.0,F,TABLET,8,,Ottttther,Organic
684,B,2022-01-26,0,BEAUTY,P1002,Lotion,0,"12,0","0,17","0,0",,,West,37.0,F,Mobile,23,,Eddddge,PAID
685,B,2022-02-17,0,SPORTS,P1962,Football,0,"192,36","0,21","0,0",,,Central,35.0,F,TABLET,14,,Eddddge,Email
686,B,2022-02-21,0,HOME,P1235,Table,0,"303,18","0,13","0,0",,,East,21.0,F,Mobile,11,,Firefoxxxxxx,Email
687,B,2022-03-11,0,FASHHION,P1853,Sneakers,0,"44,25","0,23","0,0",,,South,65.0,F,Mobile,24,,Chrooome,Email
688,A,2022-02-24,0,ELECTRONICS,P1464,Headphones,0,"320,73","0,12","0,0",,,East,53.0,F,Desktop,16,,Firefoxxxxxx,Organic
689,B,2022-03-16,0,SPORTS,P1227,Running Shoes,0,"244,02","0,25","0,0",,,Central,23.0,Other,Mobile,20,,Firefoxxxxxx,Social
690,A,2022-02-02,0,TOYS,P1912,Puzzle,0,"89,32","0,08","0,0",,,North,20.0,M,Mobile,6,,Eddddge,PAID
691,A,2022-03-03,0,ELECTRONICS,P1653,Camera,0,"426,41","0,08","0,0",,,North,35.0,M,TABLET,15,,Safaaaaari,Email
692,A,2022-03-29,0,FASHHION,P1498,Dress,0,"98,83","0,16","0,0",,,North,64.0,M,Desktop,15,,Chrooome,PAID
693,B,2022-01-23,0,FASHHION,P1520,Dress,0,"83,9","0,13","0,0",,,East,57.0,F,TABLET,14,,Safaaaaari,Email
694,A,2022-01-15,0,TOYS,P1701,Action Figure,0,"11,89","0,19","0,0",,,North,35.0,F,Mobile,21,,Eddddge,Email
695,A,2022-01-27,0,HOME,P1861,Chair,0,"352,94","0,11","0,0",,,Central,40.0,M,TABLET,12,,Ottttther,Organic
696,B,2022-03-16,0,TOYS,P1916,Board Game,0,"83,39","0,07","0,0",,,Central,52.0,Other,Desktop,2,,Firefoxxxxxx,PAID
697,A,2022-03-05,0,BEAUTY,P1971,Perfume,0,"52,68","0,14","0,0",,,East,23.0,F,TABLET,8,,Eddddge,Organic
698,B,2022-03-22,0,ELECTRONICS,P1676,Laptop,0,"992,14","0,17","0,0",,,South,43.0,F,Mobile,19,,Eddddge,PAID
699,A,2022-02-20,0,HOME,P1991,Table,0,"84,13",,"0,0",,,East,38.0,M,TABLET,14,,Safaaaaari,PAID
700,A,2022-02-22,0,SPORTS,P1138,Football,0,"208,68","0,17","0,0",,,North,41.0,F,Mobile,5,,Ottttther,Social
701,B,2022-03-19,0,BOOKS,P1275,Science Fiction,0,"25,17","0,1","0,0",,,East,32.0,F,Desktop,24,,Firefoxxxxxx,Email
702,A,2022-03-23,0,BEAUTY,P1290,Mascara,0,"72,52","0,12","0,0",,,Central,44.0,F,Desktop,27,,Ottttther,Organic
703,A,2022-02-20,1,HOME,P1052,Sofa,5,"255,94","0,08","1177,32",PayPal,Standard,East,49.0,F,TABLET,9,Yes,Ottttther,Social
704,A,2022-02-16,0,BOOKS,P1686,Mystery,0,"16,64","0,28","0,0",,,East,29.0,F,Desktop,13,,Ottttther,PAID
705,A,2022-01-04,0,BOOKS,P1109,Biography,0,"37,2","0,21","0,0",,,South,22.0,M,TABLET,9,,Chrooome,Email
706,B,2022-01-07,1,ELECTRONICS,P1714,Camera,1,"777,26","0,08","715,08",Bank Transfer,Express,Central,24.0,F,Mobile,14,Yes,Ottttther,Organic
707,A,2022-02-04,0,FASHHION,P1947,T-shirt,0,"70,83","0,19","0,0",,,West,39.0,M,TABLET,5,,Eddddge,Social
708,B,2022-02-17,0,SPORTS,P1647,Gym Bag,0,"255,53","0,25","0,0",,,West,44.0,M,Mobile,2,,Chrooome,PAID
709,A,2022-03-14,0,TOYS,P1003,Action Figure,0,"35,1","0,12","0,0",,,Central,32.0,M,Desktop,7,,Chrooome,Social
710,B,2022-03-13,0,ELECTRONICS,P1666,Camera,0,"780,07","0,25","0,0",,,West,56.0,M,Mobile,16,,Ottttther,PAID
711,B,2022-02-14,0,BEAUTY,P1683,Mascara,0,"26,94","0,05","0,0",,,North,62.0,M,Mobile,11,,Eddddge,PAID
712,B,2022-03-22,0,BOOKS,P1935,Science Fiction,0,"12,59","0,25","0,0",,,West,52.0,F,Mobile,11,,Firefoxxxxxx,Email
713,A,2022-03-22,0,BEAUTY,P1869,Lotion,0,"54,21","0,16","0,0",,,North,43.0,F,Mobile,23,,Ottttther,Organic
714,A,2022-03-13,0,BOOKS,P1046,Novel,0,"31,72","0,07","0,0",,,Central,40.0,M,Mobile,12,,Chrooome,Email
715,A,2022-01-19,1,FASHHION,P1093,Dress,4,"136,19","0,12","479,39",PayPal,Express,West,30.0,F,TABLET,13,No,Firefoxxxxxx,Organic
716,B,2022-03-04,0,FASHHION,P1939,Dress,0,"91,34","0,3","0,0",,,West,43.0,M,Mobile,8,,Firefoxxxxxx,Organic
717,B,2022-02-07,0,SPORTS,P1559,Gym Bag,0,"51,02","0,24","0,0",,,North,20.0,M,Mobile,24,,Chrooome,PAID
718,B,2022-03-08,0,TOYS,P1751,Action Figure,0,"40,5","0,17","0,0",,,North,46.0,F,Mobile,16,,Firefoxxxxxx,Social
719,A,2022-02-28,0,SPORTS,P1858,Football,0,"215,97","0,03","0,0",,,East,19.0,F,Mobile,21,,Eddddge,Organic
720,B,2022-03-10,0,FASHHION,P1212,T-shirt,0,"140,78","0,13","0,0",,,South,45.0,F,Mobile,1,,Eddddge,Organic
721,B,2022-01-13,1,FASHHION,P1435,Jeans,2,"48,84","0,08","89,87",Credit Card,Standard,West,40.0,M,Mobile,13,Yes,Ottttther,Organic
722,A,2022-02-16,0,BEAUTY,P1851,Lipstick,0,"11,09","0,02","0,0",,,South,53.0,F,Desktop,11,,Ottttther,Organic
723,A,2022-03-02,0,FASHHION,P1507,Sneakers,0,"155,54","0,16","0,0",,,South,66.0,F,TABLET,29,,Firefoxxxxxx,PAID
724,B,2022-01-31,0,HOME,P1835,Chair,0,"97,87","0,27","0,0",,,West,23.0,Other,Mobile,4,,Chrooome,Email
725,B,2022-03-21,0,BOOKS,P1650,Science Fiction,0,"8,71","0,2","0,0",,,North,28.0,M,TABLET,4,,Eddddge,Social
726,B,2022-01-22,1,ELECTRONICS,P1204,Camera,4,"202,16","0,07","752,04",Cash on Delivery,Standard,East,55.0,F,Desktop,15,Yes,Safaaaaari,PAID
727,A,2022-03-27,0,FASHHION,P1380,Jeans,0,"97,87","0,17","0,0",,,Central,51.0,F,Desktop,27,,Ottttther,PAID
728,B,2022-02-12,0,SPORTS,P1072,Tennis Racket,0,"165,88","0,28","0,0",,,West,34.0,Other,Mobile,3,,Eddddge,PAID
729,A,2022-03-08,0,TOYS,P1515,Action Figure,0,"65,58","0,22","0,0",,,West,20.0,M,TABLET,24,,Firefoxxxxxx,Organic
730,A,2022-02-23,1,BOOKS,P1075,Novel,5,"18,32","0,21","72,36",Credit Card,Same day,Central,61.0,F,Mobile,19,Yes,Eddddge,Social
731,A,2022-01-10,0,BOOKS,P1840,Novel,0,"36,97","0,29","0,0",,,South,63.0,M,Desktop,29,,Eddddge,PAID
732,B,2022-02-11,0,TOYS,P1076,Action Figure,0,"21,09","0,24","0,0",,,East,51.0,F,Desktop,21,,Firefoxxxxxx,PAID
733,B,2022-03-05,0,TOYS,P1815,Action Figure,0,"84,04","0,04","0,0",,,South,39.0,M,TABLET,2,,Ottttther,PAID
734,B,2022-01-21,1,BOOKS,P1767,Mystery,3,"30,73","0,1","82,97",PayPal,Same day,Central,46.0,M,Mobile,6,No,Ottttther,Organic
735,A,2022-03-21,0,HOME,P1409,Chair,0,"312,75","0,29","0,0",,,Central,46.0,F,TABLET,22,,Safaaaaari,Organic
736,B,2022-03-17,0,SPORTS,P1613,Football,0,"86,64","0,15","0,0",,,East,22.0,M,TABLET,24,,Safaaaaari,PAID
737,A,2022-03-07,0,HOME,P1105,Lamp,0,"83,35","0,03","0,0",,,Central,27.0,M,Desktop,8,,Ottttther,Organic
738,B,2022-02-10,0,FASHHION,P1844,Sneakers,0,"103,65","0,14","0,0",,,Central,27.0,M,TABLET,17,,Ottttther,Social
739,A,2022-01-24,0,ELECTRONICS,P1550,Laptop,0,"692,49","0,21","0,0",,,East,70.0,M,Desktop,5,,Ottttther,Organic
740,A,2022-02-04,0,TOYS,P1475,Puzzle,0,"14,03","0,3","0,0",,,West,26.0,F,Mobile,2,,Ottttther,PAID
741,A,2022-02-25,1,SPORTS,P1825,Gym Bag,4,"286,64","0,1","1031,9",Bank Transfer,Express,South,38.0,F,TABLET,26,No,Eddddge,Social
742,A,2022-01-30,0,TOYS,P1274,Board Game,0,"98,14","0,15","0,0",,,West,30.0,F,TABLET,12,,Safaaaaari,Organic
743,B,2022-02-26,1,HOME,P1087,Sofa,3,"295,46","0,26","655,92",Bank Transfer,Same day,West,27.0,M,Mobile,5,No,Firefoxxxxxx,PAID
744,B,2022-02-16,0,BEAUTY,P1722,Lotion,0,"143,01","0,11","0,0",,,South,55.0,F,TABLET,10,,Chrooome,Email
745,A,2022-02-04,0,FASHHION,P1880,Sneakers,0,"52,3","0,03","0,0",,,West,28.0,F,Mobile,28,,Firefoxxxxxx,Email
746,B,2022-01-19,0,ELECTRONICS,P1076,Headphones,0,"220,34","0,28","0,0",,,East,21.0,F,Desktop,9,,Chrooome,Social
747,A,2022-01-08,0,FASHHION,P1076,Dress,0,"27,09",,"0,0",,,South,63.0,F,Desktop,20,,Eddddge,Social
748,B,2022-01-26,1,BEAUTY,P1441,Lotion,2,"92,25","0,15","156,82",Cash on Delivery,Standard,North,48.0,F,TABLET,8,No,Safaaaaari,Social
749,B,2022-03-12,0,ELECTRONICS,P1539,Headphones,0,"249,31","0,19","0,0",,,West,66.0,F,Desktop,1,,Chrooome,Organic
750,B,2022-01-30,0,BEAUTY,P1244,Lipstick,0,"144,2","0,0","0,0",,,Central,69.0,M,Desktop,24,,Ottttther,Social
751,A,2022-01-07,0,FASHHION,P1577,Sneakers,0,"45,55","0,28","0,0",,,South,51.0,M,Mobile,6,,Eddddge,Organic
752,B,2022-03-08,0,HOME,P1777,Lamp,0,"187,13","0,11","0,0",,,North,59.0,F,Desktop,24,,Chrooome,PAID
753,B,2022-03-06,0,BOOKS,P1381,Science Fiction,0,"42,01","0,12","0,0",,,Central,52.0,F,Desktop,22,,Ottttther,Organic
754,A,2022-02-05,0,FASHHION,P1981,Jeans,0,"59,37","0,05","0,0",,,North,56.0,M,Desktop,11,,Eddddge,Organic
755,A,2022-01-25,1,FASHHION,P1716,Dress,4,"63,73","0,11","226,88",Credit Card,Express,West,56.0,M,Mobile,3,No,Chrooome,PAID
756,B,2022-02-06,0,FASHHION,P1569,Sneakers,0,"135,62","0,24","0,0",,,Central,50.0,F,TABLET,28,,Ottttther,Email
757,B,2022-01-01,0,SPORTS,P1712,Tennis Racket,0,"104,54","0,24","0,0",,,West,25.0,F,Mobile,15,,Safaaaaari,Organic
758,B,2022-01-15,0,BEAUTY,P1736,Lipstick,0,"40,44",,"0,0",,,Central,49.0,M,TABLET,11,,Eddddge,Organic
759,B,2022-02-06,1,BEAUTY,P1141,Mascara,4,"45,58","0,12","160,44",Credit Card,Same day,South,50.0,M,TABLET,24,No,Chrooome,PAID
760,B,2022-01-13,0,TOYS,P1892,Board Game,0,"51,61","0,21","0,0",,,East,25.0,F,Desktop,5,,Ottttther,Social
761,A,2022-01-08,0,BEAUTY,P1367,Lotion,0,"145,25","0,15","0,0",,,East,63.0,F,Desktop,28,,Safaaaaari,PAID
762,A,2022-01-05,0,TOYS,P1083,Board Game,0,"84,06","0,24","0,0",,,North,31.0,M,Mobile,26,,Ottttther,Email
763,A,2022-03-01,0,SPORTS,P1142,Tennis Racket,0,"106,84","0,21","0,0",,,Central,51.0,F,Mobile,16,,Safaaaaari,Social
764,B,2022-03-14,0,HOME,P1351,Lamp,0,"213,52","0,11","0,0",,,West,25.0,F,Mobile,21,,Chrooome,Email
765,A,2022-01-01,0,TOYS,P1544,Board Game,0,"49,13","0,1","0,0",,,South,68.0,F,Desktop,28,,Ottttther,Organic
766,B,2022-02-05,0,FASHHION,P1912,Sneakers,0,"196,21","0,08","0,0",,,South,59.0,Other,TABLET,7,,Ottttther,Email
767,B,2022-02-04,0,HOME,P1151,Sofa,0,"127,58","0,17","0,0",,,South,24.0,F,Mobile,6,,Firefoxxxxxx,Email
768,B,2022-03-07,0,BOOKS,P1157,Mystery,0,"21,09","0,29","0,0",,,East,30.0,M,TABLET,9,,Eddddge,PAID
769,A,2022-03-04,0,SPORTS,P1445,Running Shoes,0,"226,95","0,06","0,0",,,West,38.0,M,Desktop,7,,Ottttther,Social
770,B,2022-01-23,0,BEAUTY,P1652,Lipstick,0,"144,95","0,03","0,0",,,South,64.0,M,Desktop,3,,Safaaaaari,Organic
771,A,2022-01-09,0,TOYS,P1957,Doll,0,"19,79","0,04","0,0",,,South,49.0,M,Desktop,11,,Eddddge,Organic
772,B,2022-02-03,0,FASHHION,P1762,Sneakers,0,"60,93","0,23","0,0",,,North,28.0,M,Desktop,27,,Chrooome,Organic
773,A,2022-02-15,0,ELECTRONICS,P1302,Smartphone,0,"380,56","0,11","0,0",,,Central,31.0,M,TABLET,12,,Eddddge,Social
774,A,2022-03-19,0,BOOKS,P1623,Mystery,0,"5,94","0,07","0,0",,,Central,28.0,F,TABLET,21,,Firefoxxxxxx,Social
775,B,2022-01-04,0,ELECTRONICS,P1655,Smartphone,0,"683,29","0,11","0,0",,,Central,19.0,F,Mobile,25,,Chrooome,Email
776,A,2022-01-30,1,HOME,P1449,Table,2,"351,82","0,19","569,95",Credit Card,Express,North,51.0,F,TABLET,11,Yes,Ottttther,Email
777,A,2022-03-16,0,BEAUTY,P1720,Perfume,0,"94,35","0,16","0,0",,,East,61.0,F,TABLET,29,,Chrooome,Social
778,B,2022-03-13,0,ELECTRONICS,P1223,Laptop,0,"257,06","0,22","0,0",,,North,64.0,M,TABLET,26,,Chrooome,Organic
779,B,2022-01-03,0,HOME,P1042,Lamp,0,"81,15","0,1","0,0",,,South,34.0,M,Mobile,30,,Firefoxxxxxx,Social
780,B,2022-01-14,0,SPORTS,P1263,Football,0,"86,8","0,14","0,0",,,West,31.0,M,TABLET,2,,Safaaaaari,PAID
781,B,2022-03-01,0,HOME,P1755,Lamp,0,"180,63","0,03","0,0",,,South,42.0,F,TABLET,1,,Chrooome,Social
782,B,2022-03-18,0,BOOKS,P1002,Science Fiction,0,"40,39","0,02","0,0",,,South,65.0,M,TABLET,27,,Safaaaaari,Social
783,A,2022-02-14,0,HOME,P1636,Lamp,0,"121,73","0,14","0,0",,,West,44.0,F,Desktop,24,,Eddddge,Organic
784,A,2022-02-03,0,BOOKS,P1267,Novel,0,"6,98","0,09","0,0",,,Central,25.0,F,TABLET,24,,Firefoxxxxxx,Email
785,A,2022-02-14,0,HOME,P1595,Table,0,"227,29","0,18","0,0",,,North,34.0,M,Mobile,2,,Ottttther,PAID
786,B,2022-03-02,0,FASHHION,P1015,Jeans,0,"94,95","0,01","0,0",,,East,22.0,M,Mobile,14,,Chrooome,PAID
787,B,2022-03-24,0,HOME,P1333,Table,0,"252,91","0,04","0,0",,,South,29.0,F,Mobile,13,,Safaaaaari,PAID
788,A,2022-01-16,0,TOYS,P1463,Action Figure,0,,"0,26","0,0",,,South,55.0,F,Mobile,24,,Chrooome,Social
789,A,2022-03-07,0,HOME,P1058,Lamp,0,"94,1","0,17","0,0",,,East,35.0,F,Desktop,5,,Firefoxxxxxx,Organic
790,B,2022-02-09,0,FASHHION,P1176,Dress,0,"146,71","0,21","0,0",,,North,43.0,M,Mobile,2,,Ottttther,Social
791,A,2022-01-17,0,FASHHION,P1062,Dress,0,"80,83","0,25","0,0",,,South,48.0,F,Desktop,23,,Eddddge,Email
792,B,2022-02-03,0,SPORTS,P1957,Tennis Racket,0,"113,69","0,14","0,0",,,East,54.0,M,Desktop,23,,Eddddge,Organic
793,B,2022-01-16,0,BOOKS,P1560,Science Fiction,0,"46,96","0,23","0,0",,,South,23.0,Other,Desktop,19,,Safaaaaari,PAID
794,B,2022-03-01,1,BEAUTY,P1306,Lipstick,2,"44,79","0,16","75,25",Bank Transfer,Standard,Central,58.0,F,Mobile,30,Yes,Eddddge,Social
795,A,2022-03-07,0,ELECTRONICS,P1245,Smartphone,0,"714,03","0,07","0,0",,,Central,32.0,F,Mobile,17,,Safaaaaari,Organic
796,B,2022-03-07,0,ELECTRONICS,P1288,Smartphone,0,"420,1","0,1","0,0",,,South,59.0,M,Desktop,11,,Ottttther,Social
797,B,2022-03-31,0,HOME,P1797,Sofa,0,,"0,15","0,0",,,South,66.0,F,Desktop,16,,Chrooome,Organic
798,B,2022-01-13,0,SPORTS,P1954,Football,0,"242,3","0,1","0,0",,,Central,43.0,M,Mobile,20,,Firefoxxxxxx,PAID
799,B,2022-02-25,1,HOME,P1331,Sofa,1,"446,78","0,1","402,1",Cash on Delivery,Same day,South,68.0,M,TABLET,18,Yes,Ottttther,Email
800,B,2022-01-31,0,ELECTRONICS,P1526,Smartphone,0,"870,96","0,1","0,0",,,North,29.0,M,TABLET,20,,Ottttther,Email
801,B,2022-02-03,0,BOOKS,P1849,Biography,0,"31,2","0,04","0,0",,,North,58.0,F,TABLET,8,,Eddddge,Social
802,A,2022-02-08,0,BOOKS,P1254,Novel,0,"16,2","0,03","0,0",,,West,64.0,F,Mobile,2,,Eddddge,PAID
803,B,2022-03-08,0,BOOKS,P1603,Science Fiction,0,"34,76","0,01","0,0",,,North,31.0,M,Mobile,17,,Firefoxxxxxx,Social
804,B,2022-01-08,0,FASHHION,P1509,Jeans,0,"147,78","0,03","0,0",,,South,18.0,F,Desktop,11,,Chrooome,Social
805,A,2022-03-28,0,BEAUTY,P1790,Lipstick,0,"11,5","0,1","0,0",,,South,34.0,M,Mobile,14,,Ottttther,Organic
806,B,2022-03-19,1,SPORTS,P1717,Football,5,"148,59","0,18","609,22",Bank Transfer,Standard,East,50.0,M,Mobile,16,No,Eddddge,Organic
807,B,2022-02-24,0,FASHHION,P1605,T-shirt,0,"171,79","0,06","0,0",,,North,46.0,M,Mobile,15,,Ottttther,Organic
808,B,2022-01-27,0,BEAUTY,P1736,Lipstick,0,"78,54","0,27","0,0",,,Central,70.0,F,Desktop,15,,Chrooome,PAID
809,A,2022-02-22,1,SPORTS,P1812,Gym Bag,4,"114,07","0,24","346,77",Credit Card,Standard,Central,62.0,F,Desktop,3,Yes,Safaaaaari,PAID
810,A,2022-02-08,0,SPORTS,P1829,Gym Bag,0,"265,39","0,16","0,0",,,West,48.0,F,TABLET,26,,Chrooome,Social
811,B,2022-03-06,1,ELECTRONICS,P1462,Camera,4,,"0,22","1013,06",PayPal,Express,East,25.0,F,TABLET,7,Yes,Ottttther,Organic
812,B,2022-01-17,1,FASHHION,P1198,Sneakers,2,"57,16","0,11","101,74",Bank Transfer,Express,Central,47.0,M,Mobile,29,No,Ottttther,PAID
813,A,2022-01-30,0,SPORTS,P1270,Running Shoes,0,"215,59","0,01","0,0",,,West,30.0,F,Mobile,12,,Firefoxxxxxx,Social
814,B,2022-02-22,0,TOYS,P1745,Doll,0,"38,48","0,27","0,0",,,North,33.0,M,Desktop,22,,Ottttther,PAID
815,B,2022-01-13,0,BOOKS,P1557,Biography,0,"37,09","0,04","0,0",,,East,19.0,F,TABLET,22,,Eddddge,Social
816,B,2022-01-21,1,SPORTS,P1063,Football,2,"72,58","0,28","104,52",Cash on Delivery,Express,East,62.0,F,TABLET,23,Yes,Firefoxxxxxx,Email
817,B,2022-01-19,0,BEAUTY,P1229,Lipstick,0,"45,32","0,17","0,0",,,South,35.0,F,TABLET,24,,Ottttther,Organic
818,A,2022-02-22,0,ELECTRONICS,P1941,Smartphone,0,"325,32","0,09","0,0",,,North,52.0,F,Mobile,3,,Chrooome,Email
819,A,2022-01-19,1,HOME,P1951,Table,5,"478,81",,"2034,94",Credit Card,Same day,East,62.0,F,Mobile,19,Yes,Ottttther,Social
820,A,2022-02-26,1,BOOKS,P1248,Novel,2,"23,24","0,15","39,51",PayPal,Same day,West,36.0,M,Mobile,10,Yes,Chrooome,Social
821,B,2022-01-25,0,ELECTRONICS,P1245,Laptop,0,"469,78","0,01","0,0",,,Central,30.0,F,Desktop,29,,Chrooome,Organic
822,A,2022-03-27,0,HOME,P1939,Chair,0,"56,39","0,11","0,0",,,North,68.0,M,TABLET,8,,Ottttther,Organic
823,A,2022-01-31,1,FASHHION,P1586,T-shirt,3,,"0,22","111,43",Bank Transfer,Express,North,21.0,M,Desktop,16,No,Chrooome,Social
824,A,2022-03-22,0,FASHHION,P1156,Dress,0,"95,8","0,15","0,0",,,East,36.0,F,TABLET,16,,Safaaaaari,PAID
825,B,2022-02-24,1,SPORTS,P1734,Football,3,"48,5","0,07","135,31",PayPal,Same day,East,67.0,F,Mobile,12,No,Firefoxxxxxx,Organic
826,B,2022-01-23,0,TOYS,P1701,Puzzle,0,"53,52","0,1","0,0",,,East,42.0,M,Desktop,29,,Ottttther,Social
827,A,2022-02-01,0,FASHHION,P1984,Jeans,0,"101,9","0,26","0,0",,,West,55.0,F,Desktop,30,,Safaaaaari,Organic
828,A,2022-03-03,0,SPORTS,P1563,Football,0,"237,14","0,16","0,0",,,South,68.0,Other,Mobile,29,,Chrooome,Organic
829,B,2022-03-15,0,BOOKS,P1949,Mystery,0,"34,69","0,16","0,0",,,East,48.0,F,TABLET,23,,Chrooome,Email
830,A,2022-01-10,0,ELECTRONICS,P1087,Headphones,0,"556,76","0,29","0,0",,,South,53.0,F,TABLET,26,,Firefoxxxxxx,Email
831,A,2022-03-13,0,FASHHION,P1312,Jeans,0,"60,44","0,1","0,0",,,South,21.0,F,TABLET,5,,Safaaaaari,PAID
832,A,2022-02-23,0,ELECTRONICS,P1850,Laptop,0,"781,49","0,14","0,0",,,North,56.0,M,TABLET,20,,Safaaaaari,Organic
833,A,2022-02-21,0,ELECTRONICS,P1065,Smartphone,0,"766,29","0,24","0,0",,,Central,24.0,F,Mobile,6,,Ottttther,Social
834,A,2022-01-20,0,TOYS,P1661,Puzzle,0,"19,56","0,23","0,0",,,Central,33.0,F,Mobile,25,,Chrooome,Social
835,A,2022-02-01,0,FASHHION,P1019,Jeans,0,"184,66","0,08","0,0",,,West,65.0,F,Mobile,6,,Eddddge,Organic
836,A,2022-01-14,0,ELECTRONICS,P1032,Headphones,0,"251,52","0,05","0,0",,,West,22.0,F,Mobile,8,,Ottttther,Organic
837,B,2022-02-19,0,TOYS,P1839,Doll,0,"10,23","0,21","0,0",,,Central,64.0,M,Desktop,17,,Ottttther,PAID
838,A,2022-01-28,0,TOYS,P1792,Board Game,0,"22,8","0,08","0,0",,,Central,40.0,M,Desktop,12,,Ottttther,PAID
839,B,2022-02-22,0,FASHHION,P1557,Sneakers,0,"183,7","0,28","0,0",,,North,53.0,M,Desktop,30,,Firefoxxxxxx,PAID
840,B,2022-01-24,0,TOYS,P1072,Board Game,0,"54,4","0,04","0,0",,,North,49.0,M,Mobile,22,,Firefoxxxxxx,Social
841,A,2022-03-20,0,FASHHION,P1865,T-shirt,0,"161,83","0,1","0,0",,,Central,41.0,M,TABLET,30,,Ottttther,Email
842,B,2022-01-22,1,FASHHION,P1824,Jeans,3,"61,01","0,02","179,37",PayPal,Same day,East,42.0,M,Desktop,14,Yes,Eddddge,PAID
843,A,2022-01-30,0,HOME,P1342,Chair,0,"270,6","0,21","0,0",,,East,62.0,F,Desktop,2,,Safaaaaari,Social
844,B,2022-03-04,0,ELECTRONICS,P1132,Smartphone,0,"486,63","0,27","0,0",,,North,45.0,F,Mobile,19,,Safaaaaari,PAID
845,A,2022-01-04,1,BEAUTY,P1054,Lotion,3,"125,9","0,19","305,94",Cash on Delivery,Express,South,36.0,F,TABLET,6,Yes,Chrooome,Social
846,A,2022-03-18,0,FASHHION,P1060,Jeans,0,"24,07","0,28","0,0",,,Central,24.0,F,TABLET,18,,Safaaaaari,Organic
847,A,2022-02-28,0,ELECTRONICS,P1856,Laptop,0,"395,07","0,04","0,0",,,West,61.0,M,TABLET,4,,Safaaaaari,Social
848,B,2022-03-28,0,BOOKS,P1519,Science Fiction,0,"11,87","0,03","0,0",,,East,58.0,M,Mobile,22,,Eddddge,Organic
849,B,2022-01-08,0,TOYS,P1271,Action Figure,0,"86,62","0,25","0,0",,,South,34.0,F,TABLET,5,,Safaaaaari,Social
850,B,2022-03-23,0,SPORTS,P1245,Football,0,"156,24","0,26","0,0",,,East,19.0,F,Desktop,6,,Eddddge,Email
