user_id,group,visit_date,conversion,product_category,product_id,product_name,quantity,price,discount,total_value,payment_method,shipping_method,region,customer_age,customer_gender,device,session_duration,coupon_used,browser,referral_source,conversion_str
714,a,2022-03-13,0,books,1046,novel,0,31.72,0.07,0.0,,,central,40.0,m,mobile,12,,chrome,email,no
715,a,2022-01-19,1,fashhion,1093,dress,4,136.19,0.12,479.39,paypal,express,west,30.0,f,tablet,13,no,firefox,organic,yes
716,b,2022-03-04,0,fashhion,1939,dress,0,91.34,0.3,0.0,,,west,43.0,m,mobile,8,,firefox,organic,no
717,b,2022-02-07,0,sports,1559,gym_bag,0,51.02,0.24,0.0,,,north,20.0,m,mobile,24,,chrome,paid,no
718,b,2022-03-08,0,toys,1751,action_figure,0,40.5,0.17,0.0,,,north,46.0,f,mobile,16,,firefox,social,no
719,a,2022-02-28,0,sports,1858,football,0,215.97,0.03,0.0,,,east,19.0,f,mobile,21,,edge,organic,no
720,b,2022-03-10,0,fashhion,1212,t-shirt,0,140.78,0.13,0.0,,,south,45.0,f,mobile,1,,edge,organic,no
721,b,2022-01-13,1,fashhion,1435,jeans,2,48.84,0.08,89.87,credit_card,standard,west,40.0,m,mobile,13,yes,other,organic,yes
722,a,2022-02-16,0,beauty,1851,lipstick,0,11.09,0.02,0.0,,,south,53.0,f,desktop,11,,other,organic,no
723,a,2022-03-02,0,fashhion,1507,sneakers,0,155.54,0.16,0.0,,,south,66.0,f,tablet,29,,firefox,paid,no
724,b,2022-01-31,0,home,1835,chair,0,97.87,0.27,0.0,,,west,23.0,other,mobile,4,,chrome,email,no
725,b,2022-03-21,0,books,1650,science_fiction,0,8.71,0.2,0.0,,,north,28.0,m,tablet,4,,edge,social,no
726,b,2022-01-22,1,electronics,1204,camera,4,202.16,0.07,752.04,cash_on_delivery,standard,east,55.0,f,desktop,15,yes,safari,paid,yes
727,a,2022-03-27,0,fashhion,1380,jeans,0,97.87,0.17,0.0,,,central,51.0,f,desktop,27,,other,paid,no
728,b,2022-02-12,0,sports,1072,tennis_racket,0,165.88,0.28,0.0,,,west,34.0,other,mobile,3,,edge,paid,no
729,a,2022-03-08,0,toys,1515,action_figure,0,65.58,0.22,0.0,,,west,20.0,m,tablet,24,,firefox,organic,no
730,a,2022-02-23,1,books,1075,novel,5,18.32,0.21,72.36,credit_card,same_day,central,61.0,f,mobile,19,yes,edge,social,yes
731,a,2022-01-10,0,books,1840,novel,0,36.97,0.29,0.0,,,south,63.0,m,desktop,29,,edge,paid,no
732,b,2022-02-11,0,toys,1076,action_figure,0,21.09,0.24,0.0,,,east,51.0,f,desktop,21,,firefox,paid,no
733,b,2022-03-05,0,toys,1815,action_figure,0,84.04,0.04,0.0,,,south,39.0,m,tablet,2,,other,paid,no
734,b,2022-01-21,1,books,1767,mystery,3,30.73,0.1,82.97,paypal,same_day,central,46.0,m,mobile,6,no,other,organic,yes
735,a,2022-03-21,0,home,1409,chair,0,312.75,0.29,0.0,,,central,46.0,f,tablet,22,,safari,organic,no
736,b,2022-03-17,0,sports,1613,football,0,86.64,0.15,0.0,,,east,22.0,m,tablet,24,,safari,paid,no
737,a,2022-03-07,0,home,1105,lamp,0,83.35,0.03,0.0,,,central,27.0,m,desktop,8,,other,organic,no
738,b,2022-02-10,0,fashhion,1844,sneakers,0,103.65,0.14,0.0,,,central,27.0,m,tablet,17,,other,social,no
739,a,2022-01-24,0,electronics,1550,laptop,0,692.49,0.21,0.0,,,east,70.0,m,desktop,5,,other,organic,no
740,a,2022-02-04,0,toys,1475,puzzle,0,14.03,0.3,0.0,,,west,26.0,f,mobile,2,,other,paid,no
741,a,2022-02-25,1,sports,1825,gym_bag,4,286.64,0.1,1031.9,bank_transfer,express,south,38.0,f,tablet,26,no,edge,social,yes
742,a,2022-01-30,0,toys,1274,board_game,0,98.14,0.15,0.0,,,west,30.0,f,tablet,12,,safari,organic,no
743,b,2022-02-26,1,home,1087,sofa,3,295.46,0.26,655.92,bank_transfer,same_day,west,27.0,m,mobile,5,no,firefox,paid,yes
744,b,2022-02-16,0,beauty,1722,lotion,0,143.01,0.11,0.0,,,south,55.0,f,tablet,10,,chrome,email,no
745,a,2022-02-04,0,fashhion,1880,sneakers,0,52.3,0.03,0.0,,,west,28.0,f,mobile,28,,firefox,email,no
746,b,2022-01-19,0,electronics,1076,headphones,0,220.34,0.28,0.0,,,east,21.0,f,desktop,9,,chrome,social,no
747,a,2022-01-08,0,fashhion,1076,dress,0,27.09,,0.0,,,south,63.0,f,desktop,20,,edge,social,no
748,b,2022-01-26,1,beauty,1441,lotion,2,92.25,0.15,156.82,cash_on_delivery,standard,north,48.0,f,tablet,8,no,safari,social,yes
749,b,2022-03-12,0,electronics,1539,headphones,0,249.31,0.19,0.0,,,west,66.0,f,desktop,1,,chrome,organic,no
750,b,2022-01-30,0,beauty,1244,lipstick,0,144.2,0.0,0.0,,,central,69.0,m,desktop,24,,other,social,no
751,a,2022-01-07,0,fashhion,1577,sneakers,0,45.55,0.28,0.0,,,south,51.0,m,mobile,6,,edge,organic,no
752,b,2022-03-08,0,home,1777,lamp,0,187.13,0.11,0.0,,,north,59.0,f,desktop,24,,chrome,paid,no
753,b,2022-03-06,0,books,1381,science_fiction,0,42.01,0.12,0.0,,,central,52.0,f,desktop,22,,other,organic,no
754,a,2022-02-05,0,fashhion,1981,jeans,0,59.37,0.05,0.0,,,north,56.0,m,desktop,11,,edge,organic,no
755,a,2022-01-25,1,fashhion,1716,dress,4,63.73,0.11,226.88,credit_card,express,west,56.0,m,mobile,3,no,chrome,paid,yes
756,b,2022-02-06,0,fashhion,1569,sneakers,0,135.62,0.24,0.0,,,central,50.0,f,tablet,28,,other,email,no
757,b,2022-01-01,0,sports,1712,tennis_racket,0,104.54,0.24,0.0,,,west,25.0,f,mobile,15,,safari,organic,no
758,b,2022-01-15,0,beauty,1736,lipstick,0,40.44,,0.0,,,central,49.0,m,tablet,11,,edge,organic,no
759,b,2022-02-06,1,beauty,1141,mascara,4,45.58,0.12,160.44,credit_card,same_day,south,50.0,m,tablet,24,no,chrome,paid,yes
760,b,2022-01-13,0,toys,1892,board_game,0,51.61,0.21,0.0,,,east,25.0,f,desktop,5,,other,social,no
761,a,2022-01-08,0,beauty,1367,lotion,0,145.25,0.15,0.0,,,east,63.0,f,desktop,28,,safari,paid,no
762,a,2022-01-05,0,toys,1083,board_game,0,84.06,0.24,0.0,,,north,31.0,m,mobile,26,,other,email,no
763,a,2022-03-01,0,sports,1142,tennis_racket,0,106.84,0.21,0.0,,,central,51.0,f,mobile,16,,safari,social,no
764,b,2022-03-14,0,home,1351,lamp,0,213.52,0.11,0.0,,,west,25.0,f,mobile,21,,chrome,email,no
765,a,2022-01-01,0,toys,1544,board_game,0,49.13,0.1,0.0,,,south,68.0,f,desktop,28,,other,organic,no
766,b,2022-02-05,0,fashhion,1912,sneakers,0,196.21,0.08,0.0,,,south,59.0,other,tablet,7,,other,email,no
767,b,2022-02-04,0,home,1151,sofa,0,127.58,0.17,0.0,,,south,24.0,f,mobile,6,,firefox,email,no
768,b,2022-03-07,0,books,1157,mystery,0,21.09,0.29,0.0,,,east,30.0,m,tablet,9,,edge,paid,no
769,a,2022-03-04,0,sports,1445,running_shoes,0,226.95,0.06,0.0,,,west,38.0,m,desktop,7,,other,social,no
770,b,2022-01-23,0,beauty,1652,lipstick,0,144.95,0.03,0.0,,,south,64.0,m,desktop,3,,safari,organic,no
771,a,2022-01-09,0,toys,1957,doll,0,19.79,0.04,0.0,,,south,49.0,m,desktop,11,,edge,organic,no
772,b,2022-02-03,0,fashhion,1762,sneakers,0,60.93,0.23,0.0,,,north,28.0,m,desktop,27,,chrome,organic,no
773,a,2022-02-15,0,electronics,1302,smartphone,0,380.56,0.11,0.0,,,central,31.0,m,tablet,12,,edge,social,no
774,a,2022-03-19,0,books,1623,mystery,0,5.94,0.07,0.0,,,central,28.0,f,tablet,21,,firefox,social,no
775,b,2022-01-04,0,electronics,1655,smartphone,0,683.29,0.11,0.0,,,central,19.0,f,mobile,25,,chrome,email,no
776,a,2022-01-30,1,home,1449,table,2,351.82,0.19,569.95,credit_card,express,north,51.0,f,tablet,11,yes,other,email,yes
777,a,2022-03-16,0,beauty,1720,perfume,0,94.35,0.16,0.0,,,east,61.0,f,tablet,29,,chrome,social,no
778,b,2022-03-13,0,electronics,1223,laptop,0,257.06,0.22,0.0,,,north,64.0,m,tablet,26,,chrome,organic,no
779,b,2022-01-03,0,home,1042,lamp,0,81.15,0.1,0.0,,,south,34.0,m,mobile,30,,firefox,social,no
780,b,2022-01-14,0,sports,1263,football,0,86.8,0.14,0.0,,,west,31.0,m,tablet,2,,safari,paid,no
781,b,2022-03-01,0,home,1755,lamp,0,180.63,0.03,0.0,,,south,42.0,f,tablet,1,,chrome,social,no
782,b,2022-03-18,0,books,1002,science_fiction,0,40.39,0.02,0.0,,,south,65.0,m,tablet,27,,safari,social,no
783,a,2022-02-14,0,home,1636,lamp,0,121.73,0.14,0.0,,,west,44.0,f,desktop,24,,edge,organic,no
784,a,2022-02-03,0,books,1267,novel,0,6.98,0.09,0.0,,,central,25.0,f,tablet,24,,firefox,email,no
785,a,2022-02-14,0,home,1595,table,0,227.29,0.18,0.0,,,north,34.0,m,mobile,2,,other,paid,no
786,b,2022-03-02,0,fashhion,1015,jeans,0,94.95,0.01,0.0,,,east,22.0,m,mobile,14,,chrome,paid,no
787,b,2022-03-24,0,home,1333,table,0,252.91,0.04,0.0,,,south,29.0,f,mobile,13,,safari,paid,no
788,a,2022-01-16,0,toys,1463,action_figure,0,,0.26,0.0,,,south,55.0,f,mobile,24,,chrome,social,no
789,a,2022-03-07,0,home,1058,lamp,0,94.1,0.17,0.0,,,east,35.0,f,desktop,5,,firefox,organic,no
790,b,2022-02-09,0,fashhion,1176,dress,0,146.71,0.21,0.0,,,north,43.0,m,mobile,2,,other,social,no
791,a,2022-01-17,0,fashhion,1062,dress,0,80.83,0.25,0.0,,,south,48.0,f,desktop,23,,edge,email,no
792,b,2022-02-03,0,sports,1957,tennis_racket,0,113.69,0.14,0.0,,,east,54.0,m,desktop,23,,edge,organic,no
793,b,2022-01-16,0,books,1560,science_fiction,0,46.96,0.23,0.0,,,south,23.0,other,desktop,19,,safari,paid,no
794,b,2022-03-01,1,beauty,1306,lipstick,2,44.79,0.16,75.25,bank_transfer,standard,central,58.0,f,mobile,30,yes,edge,social,yes
795,a,2022-03-07,0,electronics,1245,smartphone,0,714.03,0.07,0.0,,,central,32.0,f,mobile,17,,safari,organic,no
796,b,2022-03-07,0,electronics,1288,smartphone,0,420.1,0.1,0.0,,,south,59.0,m,desktop,11,,other,social,no
797,b,2022-03-31,0,home,1797,sofa,0,,0.15,0.0,,,south,66.0,f,desktop,16,,chrome,organic,no
798,b,2022-01-13,0,sports,1954,football,0,242.3,0.1,0.0,,,central,43.0,m,mobile,20,,firefox,paid,no
799,b,2022-02-25,1,home,1331,sofa,1,446.78,0.1,402.1,cash_on_delivery,same_day,south,68.0,m,tablet,18,yes,other,email,yes
800,b,2022-01-31,0,electronics,1526,smartphone,0,870.96,0.1,0.0,,,north,29.0,m,tablet,20,,other,email,no
801,b,2022-02-03,0,books,1849,biography,0,31.2,0.04,0.0,,,north,58.0,f,tablet,8,,edge,social,no
802,a,2022-02-08,0,books,1254,novel,0,16.2,0.03,0.0,,,west,64.0,f,mobile,2,,edge,paid,no
803,b,2022-03-08,0,books,1603,science_fiction,0,34.76,0.01,0.0,,,north,31.0,m,mobile,17,,firefox,social,no
804,b,2022-01-08,0,fashhion,1509,jeans,0,147.78,0.03,0.0,,,south,18.0,f,desktop,11,,chrome,social,no
805,a,2022-03-28,0,beauty,1790,lipstick,0,11.5,0.1,0.0,,,south,34.0,m,mobile,14,,other,organic,no
806,b,2022-03-19,1,sports,1717,football,5,148.59,0.18,609.22,bank_transfer,standard,east,50.0,m,mobile,16,no,edge,organic,yes
807,b,2022-02-24,0,fashhion,1605,t-shirt,0,171.79,0.06,0.0,,,north,46.0,m,mobile,15,,other,organic,no
808,b,2022-01-27,0,beauty,1736,lipstick,0,78.54,0.27,0.0,,,central,70.0,f,desktop,15,,chrome,paid,no
809,a,2022-02-22,1,sports,1812,gym_bag,4,114.07,0.24,346.77,credit_card,standard,central,62.0,f,desktop,3,yes,safari,paid,yes
810,a,2022-02-08,0,sports,1829,gym_bag,0,265.39,0.16,0.0,,,west,48.0,f,tablet,26,,chrome,social,no
811,b,2022-03-06,1,electronics,1462,camera,4,,0.22,1013.06,paypal,express,east,25.0,f,tablet,7,yes,other,organic,yes
812,b,2022-01-17,1,fashhion,1198,sneakers,2,57.16,0.11,101.74,bank_transfer,express,central,47.0,m,mobile,29,no,other,paid,yes
813,a,2022-01-30,0,sports,1270,running_shoes,0,215.59,0.01,0.0,,,west,30.0,f,mobile,12,,firefox,social,no
814,b,2022-02-22,0,toys,1745,doll,0,38.48,0.27,0.0,,,north,33.0,m,desktop,22,,other,paid,no
815,b,2022-01-13,0,books,1557,biography,0,37.09,0.04,0.0,,,east,19.0,f,tablet,22,,edge,social,no
816,b,2022-01-21,1,sports,1063,football,2,72.58,0.28,104.52,cash_on_delivery,express,east,62.0,f,tablet,23,yes,firefox,email,yes
817,b,2022-01-19,0,beauty,1229,lipstick,0,45.32,0.17,0.0,,,south,35.0,f,tablet,24,,other,organic,no
818,a,2022-02-22,0,electronics,1941,smartphone,0,325.32,0.09,0.0,,,north,52.0,f,mobile,3,,chrome,email,no
819,a,2022-01-19,1,home,1951,table,5,478.81,,2034.94,credit_card,same_day,east,62.0,f,mobile,19,yes,other,social,yes
820,a,2022-02-26,1,books,1248,novel,2,23.24,0.15,39.51,paypal,same_day,west,36.0,m,mobile,10,yes,chrome,social,yes
821,b,2022-01-25,0,electronics,1245,laptop,0,469.78,0.01,0.0,,,central,30.0,f,desktop,29,,chrome,organic,no
822,a,2022-03-27,0,home,1939,chair,0,56.39,0.11,0.0,,,north,68.0,m,tablet,8,,other,organic,no
823,a,2022-01-31,1,fashhion,1586,t-shirt,3,,0.22,111.43,bank_transfer,express,north,21.0,m,desktop,16,no,chrome,social,yes
824,a,2022-03-22,0,fashhion,1156,dress,0,95.8,0.15,0.0,,,east,36.0,f,tablet,16,,safari,paid,no
825,b,2022-02-24,1,sports,1734,football,3,48.5,0.07,135.31,paypal,same_day,east,67.0,f,mobile,12,no,firefox,organic,yes
826,b,2022-01-23,0,toys,1701,puzzle,0,53.52,0.1,0.0,,,east,42.0,m,desktop,29,,other,social,no
827,a,2022-02-01,0,fashhion,1984,jeans,0,101.9,0.26,0.0,,,west,55.0,f,desktop,30,,safari,organic,no
828,a,2022-03-03,0,sports,1563,football,0,237.14,0.16,0.0,,,south,68.0,other,mobile,29,,chrome,organic,no
829,b,2022-03-15,0,books,1949,mystery,0,34.69,0.16,0.0,,,east,48.0,f,tablet,23,,chrome,email,no
830,a,2022-01-10,0,electronics,1087,headphones,0,556.76,0.29,0.0,,,south,53.0,f,tablet,26,,firefox,email,no
831,a,2022-03-13,0,fashhion,1312,jeans,0,60.44,0.1,0.0,,,south,21.0,f,tablet,5,,safari,paid,no
832,a,2022-02-23,0,electronics,1850,laptop,0,781.49,0.14,0.0,,,north,56.0,m,tablet,20,,safari,organic,no
833,a,2022-02-21,0,electronics,1065,smartphone,0,766.29,0.24,0.0,,,central,24.0,f,mobile,6,,other,social,no
834,a,2022-01-20,0,toys,1661,puzzle,0,19.56,0.23,0.0,,,central,33.0,f,mobile,25,,chrome,social,no
835,a,2022-02-01,0,fashhion,1019,jeans,0,184.66,0.08,0.0,,,west,65.0,f,mobile,6,,edge,organic,no
836,a,2022-01-14,0,electronics,1032,headphones,0,251.52,0.05,0.0,,,west,22.0,f,mobile,8,,other,organic,no
837,b,2022-02-19,0,toys,1839,doll,0,10.23,0.21,0.0,,,central,64.0,m,desktop,17,,other,paid,no
838,a,2022-01-28,0,toys,1792,board_game,0,22.8,0.08,0.0,,,central,40.0,m,desktop,12,,other,paid,no
839,b,2022-02-22,0,fashhion,1557,sneakers,0,183.7,0.28,0.0,,,north,53.0,m,desktop,30,,firefox,paid,no
840,b,2022-01-24,0,toys,1072,board_game,0,54.4,0.04,0.0,,,north,49.0,m,mobile,22,,firefox,social,no
841,a,2022-03-20,0,fashhion,1865,t-shirt,0,161.83,0.1,0.0,,,central,41.0,m,tablet,30,,other,email,no
842,b,2022-01-22,1,fashhion,1824,jeans,3,61.01,0.02,179.37,paypal,same_day,east,42.0,m,desktop,14,yes,edge,paid,yes
843,a,2022-01-30,0,home,1342,chair,0,270.6,0.21,0.0,,,east,62.0,f,desktop,2,,safari,social,no
844,b,2022-03-04,0,electronics,1132,smartphone,0,486.63,0.27,0.0,,,north,45.0,f,mobile,19,,safari,paid,no
845,a,2022-01-04,1,beauty,1054,lotion,3,125.9,0.19,305.94,cash_on_delivery,express,south,36.0,f,tablet,6,yes,chrome,social,yes
846,a,2022-03-18,0,fashhion,1060,jeans,0,24.07,0.28,0.0,,,central,24.0,f,tablet,18,,safari,organic,no
847,a,2022-02-28,0,electronics,1856,laptop,0,395.07,0.04,0.0,,,west,61.0,m,tablet,4,,safari,social,no
848,b,2022-03-28,0,books,1519,science_fiction,0,11.87,0.03,0.0,,,east,58.0,m,mobile,22,,edge,organic,no
849,b,2022-01-08,0,toys,1271,action_figure,0,86.62,0.25,0.0,,,south,34.0,f,tablet,5,,safari,social,no
850,b,2022-03-23,0,sports,1245,football,0,156.24,0.26,0.0,,,east,19.0,f,desktop,6,,edge,email,no
851,a,2022-01-12,0,fashhion,1175,jeans,0,92.76,0.25,0.0,,,south,33.0,f,desktop,15,,firefox,social,no
852,b,2022-01-31,0,toys,1627,doll,0,47.7,0.24,0.0,,,central,56.0,m,desktop,6,,edge,organic,no
853,a,2022-03-19,0,toys,1316,action_figure,0,97.33,0.11,0.0,,,central,35.0,m,mobile,8,,firefox,email,no
854,b,2022-02-03,0,toys,1782,board_game,0,85.78,0.07,0.0,,,central,56.0,f,tablet,9,,edge,social,no
855,a,2022-03-23,0,toys,1704,doll,0,72.11,0.28,0.0,,,north,18.0,f,mobile,21,,other,social,no
856,a,2022-03-16,0,toys,1661,doll,0,32.6,0.09,0.0,,,south,20.0,f,tablet,22,,firefox,paid,no
857,a,2022-03-17,0,fashhion,1130,sneakers,0,49.73,0.12,0.0,,,west,38.0,f,mobile,6,,firefox,email,no
858,a,2022-02-18,0,books,1101,mystery,0,46.46,0.21,0.0,,,west,47.0,f,desktop,22,,safari,organic,no
859,b,2022-03-20,0,beauty,1309,perfume,0,69.23,0.09,0.0,,,central,28.0,f,mobile,2,,firefox,email,no
860,a,2022-02-26,0,home,1781,lamp,0,175.44,0.25,0.0,,,west,39.0,f,mobile,16,,edge,organic,no
861,b,2022-01-26,0,toys,1291,doll,0,49.74,0.02,0.0,,,east,64.0,f,mobile,20,,other,paid,no
862,a,2022-01-18,0,toys,1721,board_game,0,92.2,0.24,0.0,,,south,42.0,f,desktop,1,,other,paid,no
863,b,2022-03-27,0,home,1494,table,0,224.18,0.18,0.0,,,south,20.0,f,mobile,30,,safari,organic,no
864,a,2022-02-07,0,books,1360,biography,0,30.32,0.17,0.0,,,south,47.0,f,mobile,28,,edge,organic,no
865,a,2022-03-22,0,books,1337,novel,0,41.13,0.14,0.0,,,east,41.0,m,desktop,16,,edge,organic,no
866,b,2022-03-28,0,fashhion,1578,jeans,0,96.88,0.08,0.0,,,north,62.0,f,tablet,1,,chrome,paid,no
867,a,2022-03-29,0,electronics,1009,camera,0,386.83,0.14,0.0,,,east,53.0,f,mobile,1,,firefox,email,no
868,a,2022-02-19,0,sports,1048,football,0,298.52,0.14,0.0,,,south,40.0,m,desktop,7,,safari,paid,no
869,b,2022-01-08,0,sports,1486,football,0,288.27,0.18,0.0,,,south,25.0,f,mobile,16,,other,social,no
870,b,2022-02-10,0,electronics,1622,camera,0,874.78,0.08,0.0,,,south,21.0,m,desktop,17,,chrome,paid,no
871,a,2022-01-06,0,fashhion,1320,dress,0,143.91,,0.0,,,west,67.0,f,tablet,16,,edge,social,no
872,a,2022-03-10,0,sports,1730,running_shoes,0,109.61,0.04,0.0,,,north,56.0,f,tablet,16,,firefox,social,no
873,b,2022-02-13,0,books,1568,biography,0,46.1,0.21,0.0,,,east,60.0,m,mobile,6,,other,paid,no
874,a,2022-03-05,0,home,1794,chair,0,174.0,0.01,0.0,,,south,48.0,m,desktop,18,,chrome,paid,no
875,a,2022-01-29,0,electronics,1970,headphones,0,840.65,0.26,0.0,,,central,46.0,f,tablet,22,,edge,paid,no
876,a,2022-01-28,0,books,1624,mystery,0,46.32,0.21,0.0,,,north,53.0,f,tablet,22,,other,email,no
877,b,2022-01-11,0,beauty,1132,lotion,0,94.42,0.23,0.0,,,central,30.0,m,desktop,28,,other,paid,no
878,b,2022-03-06,0,fashhion,1582,jeans,0,164.55,0.25,0.0,,,north,58.0,f,mobile,27,,edge,organic,no
879,a,2022-01-19,0,electronics,1082,headphones,0,833.36,0.04,0.0,,,south,26.0,f,tablet,3,,edge,paid,no
880,a,2022-01-09,0,sports,1056,tennis_racket,0,82.15,0.25,0.0,,,north,38.0,f,tablet,8,,safari,social,no
881,a,2022-01-27,0,fashhion,1375,jeans,0,140.23,0.15,0.0,,,north,68.0,m,tablet,27,,other,email,no
882,b,2022-02-03,0,home,1348,chair,0,92.06,0.27,0.0,,,south,20.0,f,mobile,4,,edge,email,no
883,a,2022-02-13,0,fashhion,1270,t-shirt,0,111.41,0.27,0.0,,,central,42.0,m,tablet,29,,chrome,social,no
884,a,2022-03-09,0,fashhion,1482,jeans,0,49.2,0.01,0.0,,,central,42.0,f,desktop,23,,firefox,email,no
885,b,2022-03-23,0,home,1110,lamp,0,237.36,0.11,0.0,,,west,29.0,f,mobile,4,,safari,email,no
886,a,2022-01-15,0,toys,1868,board_game,0,84.13,0.16,0.0,,,central,46.0,m,tablet,17,,edge,organic,no
887,b,2022-02-20,0,home,1886,table,0,494.23,0.2,0.0,,,central,28.0,f,desktop,22,,firefox,organic,no
888,a,2022-01-13,0,books,1075,mystery,0,19.31,0.09,0.0,,,north,69.0,m,desktop,5,,safari,email,no
889,a,2022-03-24,0,fashhion,1157,sneakers,0,115.75,0.08,0.0,,,west,28.0,f,mobile,25,,other,paid,no
890,a,2022-02-18,0,home,1531,lamp,0,280.08,0.11,0.0,,,south,66.0,f,desktop,14,,firefox,email,no
891,b,2022-03-11,1,toys,1932,action_figure,5,95.67,0.15,406.6,bank_transfer,standard,south,43.0,f,mobile,30,no,safari,organic,yes
892,b,2022-02-25,0,books,1642,novel,0,26.54,0.29,0.0,,,east,70.0,f,mobile,15,,edge,email,no
893,b,2022-03-17,0,electronics,1328,camera,0,759.28,0.23,0.0,,,west,31.0,f,mobile,25,,edge,paid,no
894,a,2022-02-20,0,home,1121,table,0,464.81,0.13,0.0,,,north,33.0,f,desktop,12,,safari,paid,no
895,b,2022-02-06,0,home,1040,lamp,0,218.02,0.02,0.0,,,east,27.0,f,mobile,27,,other,organic,no
896,a,2022-01-17,0,fashhion,1166,jeans,0,182.38,0.05,0.0,,,east,48.0,m,mobile,13,,safari,email,no
897,a,2022-02-27,1,books,1921,novel,4,46.29,0.14,159.24,cash_on_delivery,same_day,south,48.0,f,desktop,24,no,chrome,organic,yes
898,b,2022-03-28,0,electronics,1641,camera,0,944.53,0.24,0.0,,,central,53.0,f,mobile,23,,safari,social,no
899,a,2022-03-31,0,beauty,1022,perfume,0,47.86,0.11,0.0,,,north,27.0,m,tablet,30,,safari,organic,no
900,a,2022-01-29,0,beauty,1278,perfume,0,66.05,0.16,0.0,,,west,43.0,m,desktop,18,,edge,organic,no
901,a,2022-02-02,0,sports,1762,running_shoes,0,265.01,0.27,0.0,,,east,37.0,m,desktop,14,,other,organic,no
902,a,2022-03-01,0,home,1468,table,0,211.62,0.27,0.0,,,north,61.0,m,desktop,24,,safari,email,no
903,a,2022-03-30,0,home,1399,lamp,0,320.11,0.06,0.0,,,south,26.0,m,tablet,19,,firefox,social,no
904,b,2022-02-24,1,electronics,1008,headphones,3,294.44,0.01,874.49,credit_card,same_day,east,32.0,f,mobile,22,no,edge,email,yes
905,a,2022-01-10,0,toys,1012,doll,0,10.35,0.09,0.0,,,east,26.0,f,desktop,26,,edge,paid,no
906,b,2022-02-16,1,beauty,1923,mascara,2,67.68,0.21,106.93,paypal,standard,south,24.0,f,desktop,7,no,safari,social,yes
907,b,2022-01-23,0,sports,1922,tennis_racket,0,186.31,0.29,0.0,,,south,43.0,m,desktop,28,,firefox,organic,no
908,a,2022-03-26,0,electronics,1818,headphones,0,514.16,0.02,0.0,,,south,41.0,f,tablet,6,,safari,organic,no
909,a,2022-01-21,0,home,1831,lamp,0,309.98,0.01,0.0,,,north,29.0,f,tablet,5,,firefox,organic,no
910,a,2022-01-13,0,beauty,1051,perfume,0,82.11,0.27,0.0,,,north,37.0,f,tablet,4,,edge,email,no
911,b,2022-02-02,1,books,1208,novel,3,35.86,0.22,83.91,cash_on_delivery,standard,north,31.0,f,mobile,18,yes,firefox,paid,yes
912,a,2022-01-24,0,sports,1549,football,0,205.37,0.3,0.0,,,central,39.0,m,mobile,25,,safari,social,no
913,b,2022-01-11,0,fashhion,1611,dress,0,96.36,0.12,0.0,,,east,33.0,other,tablet,14,,chrome,social,no
914,a,2022-01-17,0,beauty,1704,perfume,0,69.5,0.12,0.0,,,north,46.0,f,mobile,16,,chrome,email,no
915,b,2022-03-09,0,sports,1401,tennis_racket,0,68.01,0.05,0.0,,,central,49.0,m,tablet,23,,firefox,paid,no
916,a,2022-02-16,0,electronics,1190,headphones,0,610.59,0.03,0.0,,,east,36.0,m,mobile,23,,safari,social,no
917,a,2022-01-25,0,fashhion,1050,jeans,0,125.69,0.17,0.0,,,north,52.0,m,mobile,20,,other,email,no
918,b,2022-03-14,0,sports,1392,running_shoes,0,158.65,0.11,0.0,,,south,60.0,m,tablet,14,,chrome,paid,no
919,b,2022-01-21,0,sports,1652,gym_bag,0,117.94,0.02,0.0,,,west,49.0,m,desktop,5,,edge,paid,no
920,a,2022-03-25,0,home,1679,lamp,0,374.74,0.27,0.0,,,north,70.0,f,desktop,22,,safari,social,no
921,b,2022-03-24,0,toys,1822,puzzle,0,12.09,0.06,0.0,,,west,37.0,f,mobile,28,,safari,social,no
922,a,2022-03-24,0,beauty,1620,lipstick,0,138.02,0.22,0.0,,,north,68.0,f,mobile,11,,chrome,paid,no
923,b,2022-01-12,1,home,1718,chair,5,59.29,0.08,272.73,cash_on_delivery,standard,south,57.0,f,mobile,12,no,other,social,yes
924,b,2022-02-06,0,books,1938,science_fiction,0,48.31,,0.0,,,west,37.0,f,mobile,18,,edge,email,no
925,a,2022-02-11,0,fashhion,1299,t-shirt,0,103.22,0.04,0.0,,,central,25.0,f,mobile,4,,other,paid,no
926,a,2022-01-17,0,toys,1621,action_figure,0,44.2,0.23,0.0,,,south,52.0,other,mobile,13,,edge,social,no
927,a,2022-02-17,0,sports,1195,running_shoes,0,99.24,0.03,0.0,,,west,59.0,m,tablet,20,,chrome,social,no
928,b,2022-01-28,0,home,1416,lamp,0,54.53,0.13,0.0,,,west,30.0,f,desktop,28,,safari,email,no
929,b,2022-02-10,0,toys,1663,puzzle,0,31.11,0.22,0.0,,,south,58.0,f,desktop,13,,edge,social,no
930,a,2022-02-16,0,books,1419,biography,0,9.92,0.05,0.0,,,south,23.0,m,tablet,4,,safari,social,no
931,a,2022-01-18,0,beauty,1754,lipstick,0,102.37,0.09,0.0,,,south,64.0,f,tablet,23,,firefox,social,no
932,b,2022-03-19,1,books,1639,science_fiction,2,19.36,0.26,28.65,credit_card,express,east,33.0,f,desktop,29,yes,firefox,organic,yes
